post_id,date,text,s3,tags,img_old_src
126675687113,2015-08-14,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/126675687113.jpg ""> 
<div class=""caption"">
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a></p> 
</div>",yes,vintage; history; idaho; 1990s; uidaho; university of idaho,../../media/126675687113.jpg 
126754432860,2015-08-15,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/126754432860.jpg ""> 
<div class=""caption"">
 <p><a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a><br></p> 
</div>",yes,vintage; history; idaho; uidaho; university of idaho; 1990s,../../media/126754432860.jpg 
126834147015,2015-08-16,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/126834147015.jpg ""> 
<div class=""caption"">
 <p> <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; idaho; uidaho; university of idaho; 1990s; basketball,../../media/126834147015.jpg 
126918405960,2015-08-17,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/126918405960.jpg ""> 
<div class=""caption"">
 <p> <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; idaho; uidaho; university of idaho; 1990s; volleyball,../../media/126918405960.jpg 
127001430882,2015-08-18,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127001430882.jpg ""> 
<div class=""caption"">
 <p> <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,1990s; idaho; uidaho; university of idaho; vintage; history,../../media/127001430882.jpg 
127083455220,2015-08-19,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127083455220.jpg ""> 
<div class=""caption"">
 <p> <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,1990s; idaho; uidaho; university of idaho; history; vintage; greek life,../../media/127083455220.jpg 
127163729146,2015-08-20,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127163729146.jpg ""> 
<div class=""caption"">
 <p> <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">F</a>rom the <a href=""http://www.lib.uidaho.edu/digital/gem/1990/"" target=""_blank"">1990 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; idaho; uidaho; university of idaho; football; 1990s; college football; american football,../../media/127163729146.jpg 
127243370295,2015-08-21,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127243370295.jpg ""> 
<div class=""caption"">
 <blockquote>
  <p>Idaho, I approach you a pilgrim,</p>
  <p>seeking what I do not know,</p>
  <p>wanting to find in your books</p>
  <p>and your people</p>
  <p>what it is that I am.</p>
 </blockquote>
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a></p> 
</div>",yes,vintage; history; idaho; uidaho; university of idaho; poetry,../../media/127243370295.jpg 
127320468906,2015-08-22,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127320468906_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127320468906_1.jpg""> </p> 
<div class=""caption"">
 <blockquote>
  <p>Among your trees, speaking and silent</p>
  <p>and aged but firm brick towers</p>
  <p>that talk of years and wisdom passing</p>
  <p>I search the answers to myself.</p>
  <p><br></p>
  <p>I search the answers</p>
  <p>to myself.&nbsp;</p>
 </blockquote>
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes;yes,idaho; uidaho; university of idaho; vintage; history; poetry,../../media/127320468906_1.jpg ;../../media/127320468906_2.jpg 
127400065887,2015-08-23,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127400065887.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; vintage fashion; 1970s; greek life; student life; vintage greek; idaho; uidaho; university of idaho,../../media/127400065887.jpg 
127484123635,2015-08-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127484123635.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; marching band; idaho; bands; uidaho; university of idaho; 1970s,../../media/127484123635.jpg 
127563841740,2015-08-25,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127563841740.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,fall; autumn; vintage; history; idaho; uidaho; university of idaho,../../media/127563841740.jpg 
127642277928,2015-08-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127642277928.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage greek; idaho; uidaho; university of idaho; history; greek life; 1970s,../../media/127642277928.jpg 
127719233562,2015-08-27,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127719233562.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,cute; dogs; vintage; history; vintage dogs; cute dogs; puppies; idaho; uidaho; university of idaho,../../media/127719233562.jpg 
127794895903,2015-08-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127794895903.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,moscow idaho; moscow; idaho; history; vintage; 1970s; uidaho; university of idaho,../../media/127794895903.jpg 
127796948437,2015-08-28,"<h1>As the Semester Begins...</h1> 
<p><a class=""tumblr_blog"" href=""http://uispecialcollections.tumblr.com/post/127572301638"" target=""_blank"">uispecialcollections</a>:</p> 
<blockquote> 
 <p>So too does the University of Idaho Library’s first floor renovation project.&nbsp; From my view in our temporary Special Collections reading room in the basement, the chaos has been kept fairly to a minimum (although I’m sure some would disagree).&nbsp; All of the services that were on the first floor have successfully moved elsewhere: Special Collections into the basement, Circulation, Reference, Reserve, the ITS help desk, and the computer lab all squeezed onto the second floor.&nbsp; <br></p> 
 <figure data-orig-width=""3264"" data-orig-height=""1840"" class=""tmblr-full"">
  <img data-orig-width=""3264"" data-orig-height=""1840"" src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127796948437_0.jpg"">
 </figure>
 <p>Ironically, just as the first floor was closing, I was shifting some boxes and came across this sadly water-damaged but very cool plan of possible building footprints for a second phase for our last remodel in the early 1990′s.&nbsp; We actually went with a variation of the bottom left drawing, but less square.&nbsp; Thankfully this year’s remodel will just be the first floor, making it less disruptive for students than if it were the whole building.&nbsp; Our new space, scheduled to finish March 2016, will include furniture customized for learning and studying, the first floor open 24 hours, expanded food and coffee options, improved service desks, and study areas near windows. <br></p> 
 <figure data-orig-width=""1047"" data-orig-height=""717"" class=""tmblr-full"">
  <img data-orig-width=""1047"" data-orig-height=""717"" src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127796948437_1.jpg"">
 </figure>
</blockquote>",no;no,,https://66.media.tumblr.com/30587eeedc00b1ae87fd2d030b4ec94a/tumblr_inline_ntnf3bkgQo1si4szq_540.jpg;https://66.media.tumblr.com/e6c9515515dc09e3e9a635fadc064a9a/tumblr_inline_ntnhor7ZcJ1si4szq_540.jpg
127870188660,2015-08-29,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127870188660.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,cute; dogs; cute dogs; snow; winter; vintage; history; idaho; uidaho; university of idaho,../../media/127870188660.jpg 
127950464317,2015-08-30,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/127950464317.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,squad; squad goals; vintage squads; vintage; history; idaho; uidaho; university of idaho; vintage fashion; 1970s fashion; student life,../../media/127950464317.jpg 
128035608018,2015-08-31,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128035608018.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,cute; dogs; vintage; history; idaho; uidaho; university of idaho,../../media/128035608018.jpg 
128114946014,2015-09-01,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128114946014.jpg ""> 
<div class=""caption"">
 <p>The ladies of Delta Delta Delta</p>
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,delta delta delta; vintage; vintage greek; greek life; idaho; uidaho; university of idaho; vintage fashion; 1970s fashion,../../media/128114946014.jpg 
128192248802,2015-09-02,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128192248802.jpg ""> 
<div class=""caption"">
 <p>The ladies of Kappa Kappa Gamma</p>
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,kappa kappa gamma; idaho; uidaho; vintage; history; vintage greek; vintage fashion; 1970s fashion; university of idaho,../../media/128192248802.jpg 
128267006760,2015-09-03,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128267006760.jpg ""> 
<div class=""caption"">
 <p>The men of Delta Tau Delta</p>
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,delta tau delta; idaho; vintage; vintage greek; greek life; history; university of idaho; uidaho,../../media/128267006760.jpg 
128339033170,2015-09-04,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128339033170.jpg ""> 
<div class=""caption"">
 <p>The men of Kappa Sigma</p>
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,kappa sigma; idaho; university of idaho; greek life; vintage greek; vintage; history; vintage fashion; 1970s fashion,../../media/128339033170.jpg 
128410805501,2015-09-05,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128410805501.jpg ""> 
<div class=""caption"">
 <p>The men of Phi Gamma Delta</p>
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/index.html"" target=""_blank"">1974 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,phi gamma delta; idaho; uidaho; university of idaho; vintage; vintage greek; greek life; history; 1970s,../../media/128410805501.jpg 
128486621768,2015-09-06,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128486621768.jpg ""> 
<div class=""caption"">
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1976/index.html"" target=""_blank"">1976 Gem of the Mountains Digital Yearbook</a></p> 
</div>",yes,idaho; uidaho; university of idaho; vintage; history,../../media/128486621768.jpg 
128564730502,2015-09-07,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128564730502.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1976/index.html"" target=""_blank"">1976 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,fall; autumn; idaho; uidaho; university of idaho; student life; vintage; history; 1970s; 1970s fashion,../../media/128564730502.jpg 
128642448291,2015-09-08,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128642448291.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1976/index.html"" target=""_blank"">1976 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vitnage; history; idaho; uidaho; university of idaho; student life,../../media/128642448291.jpg 
128712905065,2015-09-09,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128712905065.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1976/index.html"" target=""_blank"">1976 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; moody; photography; black and white; 1970s; idaho; uidaho; university of idaho,../../media/128712905065.jpg 
128781990030,2015-09-10,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/128781990030.jpg ""> 
<div class=""caption"">
 <p> From the <a href=""http://www.lib.uidaho.edu/digital/gem/1976/index.html"" target=""_blank"">1976 Gem of the Mountains Digital Yearbook</a> <br></p> 
</div>",yes,vintage; history; engineering; engineers; idaho; uidaho; university of idaho,../../media/128781990030.jpg 
